Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.73743987083435	0	400.47632	255.65343	945.7085	63.260464	89.91044776119404	56.05161037091303	6024	6024
14.79428243637085	1	430.938	275.4611	931.65845	80.733315	97.11111111111111	62.09596032949021	6118	12142
18.29007124900818	2	395.75507	246.51141	932.6395	55.752632	88.47826086956522	54.69483421429347	6105	18247
22.158369302749634	3	432.13275	290.40543	918.3982	69.96237	96.93548387096774	64.51303218373837	6010	24257
25.682470560073853	4	491.45633	289.22183	937.7646	78.072525	109.53571428571429	63.460607659317255	6134	30391
29.33405900001526	5	418.97495	257.97626	916.83136	96.599174	94.234375	57.54366336408706	6031	36422
33.015089988708496	6	418.17145	253.68176	931.3675	72.020386	93.90625	56.103341798305564	6010	42432
36.54846906661987	7	424.44516	278.6899	936.2982	73.057526	95.61904761904762	62.93343133856084	6024	48456
40.41539788246155	8	501.459	313.6482	943.2212	62.41507	111.72222222222223	69.30993640128821	6033	54489
44.563074588775635	9	501.9103	265.95477	931.4241	94.29241	113.26415094339623	59.36492546295749	6003	60492
47.97262668609619	10	491.7297	263.67368	934.9524	99.71957	111.12962962962963	59.516896541544405	6001	66493
51.66743564605713	11	463.05334	300.49667	928.04236	69.93505	104.17241379310344	66.96142428629685	6042	72535
55.21354079246521	12	504.47714	258.5759	942.8496	106.39142	112.20370370370371	56.966650292446	6059	78594
58.69189739227295	13	402.79785	257.51117	922.22034	86.96438	90.73134328358209	58.11686170650907	6079	84673
62.74777007102966	14	500.04236	269.17447	925.84235	68.05114	112.07407407407408	60.307806709153226	6052	90725
66.29890513420105	15	461.35413	257.49023	929.9255	75.777725	103.46551724137932	57.20929979778769	6001	96726
70.24533271789551	16	430.80463	256.12772	941.01245	50.003094	97.12903225806451	57.72976083581371	6022	102748
74.59028148651123	17	483.3396	275.43378	929.0856	71.69858	108.98214285714286	61.8770356292648	6103	108851
78.1883909702301	18	459.89114	246.43643	939.846	116.97011	103.51724137931035	55.27212971674327	6004	114855
81.81557369232178	19	473.8658	274.26477	935.08984	77.52822	107.3157894736842	62.51797156207469	6117	120972
85.54658508300781	20	518.46893	306.93875	940.67236	88.50396	115.61538461538461	68.14468596194476	6012	126984
89.28214406967163	21	568.323	280.4849	940.6858	100.134834	126.3061224489796	61.866612301124576	6189	133173
93.28480839729309	22	532.8119	284.89767	934.6151	78.36155	120.06	64.29382863074807	6003	139176
97.22788858413696	23	561.6877	281.97888	924.05334	59.62322	125.81632653061224	62.67755952602395	6165	145341
101.51247429847717	24	530.1881	297.34555	929.1512	74.60601	119.58823529411765	66.93871252228202	6099	151440
106.01056218147278	25	569.8541	274.89862	916.6113	67.41397	127.82978723404256	61.760112152960176	6008	157448
