Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
12.451457738876343	0	158.80666	47.208206	343.6144	89.588455	40.641891891891895	9.1938655628801	6015	6015
20.88455295562744	1	160.80289	49.512188	317.6752	76.84962	40.965986394557824	9.527914567197529	6022	12037
25.767473459243774	2	157.85182	40.99127	309.78528	93.00192	40.560810810810814	8.13669229507593	6003	18040
29.940272331237793	3	163.62047	44.256683	306.79303	96.826614	41.46206896551724	8.720187193225781	6012	24052
34.91993832588196	4	167.23381	45.62922	352.3069	98.18149	41.923611111111114	8.681941556017224	6037	30089
39.7037787437439	5	158.16008	44.228382	305.79846	91.529945	40.648648648648646	9.122932838690359	6016	36105
44.07326936721802	6	158.93541	44.765793	323.14203	76.72192	40.5472972972973	8.626902030355048	6001	42106
49.46601843833923	7	166.44716	49.625618	351.35944	84.85881	42.02797202797203	9.81930740863283	6010	48116
54.30885624885559	8	159.42102	47.84676	353.5973	86.12456	41.08163265306123	9.78302723211174	6039	54155
58.72685623168945	9	163.35208	41.441753	315.1301	89.56312	41.55172413793103	8.247826074692828	6025	60180
63.82700061798096	10	163.8218	47.127396	291.28064	86.89482	41.69655172413793	9.609854236887319	6046	66226
68.13558864593506	11	164.03822	47.91058	326.0615	92.22914	41.68055555555556	9.722291666418652	6002	72228
73.13126850128174	12	154.9724	44.998375	339.03696	69.08611	40.193333333333335	9.151827989836542	6029	78257
78.66457676887512	13	160.03287	42.79717	345.73163	89.12039	40.82993197278912	8.575692708903997	6002	84259
83.26838326454163	14	157.97302	40.55442	307.65723	92.54085	40.45637583892618	8.126915445031491	6028	90287
88.75996804237366	15	167.11403	50.64245	431.58185	92.03619	42.20979020979021	9.856206128967036	6036	96323
93.99259305000305	16	163.09981	47.133633	344.55768	97.46183	41.55862068965517	9.443023961940307	6026	102349
98.81362819671631	17	163.52718	47.91771	403.33133	94.5497	41.57241379310345	9.519305123572403	6028	108377
103.56051993370056	18	160.59497	46.731678	343.7305	81.53829	40.763513513513516	9.296440387128776	6033	114410
108.91706681251526	19	164.37828	47.533726	342.61438	95.5114	41.923611111111114	9.674623062648022	6037	120447
113.50622940063477	20	161.57379	45.71311	294.10352	93.35645	41.42068965517242	9.02232401096627	6006	126453
118.64847993850708	21	163.83966	44.367455	311.4183	92.036255	41.6551724137931	8.873345837370694	6040	132493
125.21966862678528	22	167.53316	50.113182	321.99835	91.844955	42.46478873239437	9.794121527970836	6030	138523
130.42782258987427	23	161.4872	48.30718	321.2723	91.634476	40.82993197278912	9.556401956945889	6002	144525
135.85124707221985	24	166.20415	43.85167	344.91617	94.0301	42.30281690140845	8.670810216556774	6007	150532
140.47170162200928	25	159.97218	43.16047	294.3121	87.85389	40.86486486486486	8.748473726845504	6048	156580
145.65662288665771	26	159.91809	42.33139	286.09283	82.03279	40.736486486486484	8.70722089781412	6029	162609
151.53205943107605	27	168.79103	46.698006	324.80682	85.80301	42.61702127659574	9.165661769136694	6009	168618
156.51524114608765	28	166.62166	46.948044	315.57144	91.818726	41.958333333333336	9.186248025052327	6042	174660
163.06696343421936	29	162.43903	42.996613	369.504	91.54407	41.21917808219178	8.712684148864561	6018	180678
168.50992035865784	30	159.29453	47.666573	324.56668	88.7627	40.82312925170068	9.665634953344826	6001	186679
175.49011611938477	31	158.65108	39.156116	281.94458	83.275215	40.34228187919463	7.614690686831251	6011	192690
180.97916054725647	32	164.74826	46.67118	346.92642	84.879105	41.75694444444444	8.996331449678204	6013	198703
185.77564096450806	33	163.48564	51.135963	382.60675	81.81969	41.6551724137931	10.136570398958028	6040	204743
191.74433970451355	34	159.99377	41.79243	272.0243	93.0962	40.7027027027027	8.1393766441207	6024	210767
196.2387776374817	35	161.96136	46.340225	330.01816	88.386444	41.102739726027394	9.15822068922405	6001	216768
202.38072061538696	36	160.65373	40.72675	327.3004	81.22715	40.857142857142854	7.953093780427344	6006	222774
207.91182160377502	37	168.65059	45.86584	351.42545	95.91215	42.528169014084504	8.998195172688822	6039	228813
213.98375296592712	38	166.80682	48.678387	331.23758	94.0268	42.00699300699301	9.4332372536615	6007	234820
220.05171632766724	39	168.81033	47.868366	316.3521	95.3119	42.38732394366197	9.360426581970982	6019	240839
224.71332168579102	40	165.20712	46.714306	335.5873	80.96954	41.710344827586205	9.156808088185128	6048	246887
230.34113073349	41	171.52443	51.221687	389.8822	100.72671	42.808510638297875	10.247237921305636	6036	252923
235.28669023513794	42	175.46948	49.014194	343.09613	91.65581	43.57971014492754	9.634487865876586	6014	258937
241.329185962677	43	171.97803	51.34877	379.3577	90.26208	42.964285714285715	10.19342274934866	6015	264952
246.5381565093994	44	180.36095	49.18676	328.9218	107.0282	44.82089552238806	9.915200712451005	6006	270958
252.59737467765808	45	171.04425	47.326225	351.93988	98.2889	43.00714285714286	9.233089893399274	6021	276979
258.1725540161133	46	172.58324	51.74365	353.24216	75.58594	43.0	10.202240650254938	6020	282999
263.8892090320587	47	173.22697	47.118134	326.9673	101.93589	42.829787234042556	9.31174614488536	6039	289038
269.13852763175964	48	176.96423	50.080303	374.19907	98.19974	44.00729927007299	10.17905130190372	6029	295067
274.2736978530884	49	175.70695	48.70466	318.01868	93.874176	43.666666666666664	9.802641860213681	6026	301093
279.62970638275146	50	171.53712	48.544888	370.84436	92.22398	42.687943262411345	9.573259708353751	6019	307112
284.9393615722656	51	177.64037	49.826794	361.07724	102.18424	43.65217391304348	9.979436955097654	6024	313136
