Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
8.690566062927246	0	15.860761	13.924617	59.58316	-7.445966	56.074074074074076	14.301452725810309	6056	6056
13.894464254379272	1	16.738699	16.593307	84.16334	-5.2738857	57.009433962264154	17.248732675906492	6043	12099
17.360262870788574	2	15.647273	14.550211	78.823494	-7.1521797	55.75229357798165	14.87696079948483	6077	18176
21.99599838256836	3	15.372695	14.603515	81.225624	-5.065197	55.5045871559633	15.523065911355122	6050	24226
27.48977279663086	4	15.167122	12.071739	44.271416	-3.955955	55.20183486238532	12.445683689731137	6017	30243
30.75140929222107	5	15.159734	13.563125	68.4197	-4.374012	55.4954128440367	14.035096149016173	6049	36292
34.02607274055481	6	12.735522	12.565998	63.285713	-2.86363	53.026315789473685	12.923160581260642	6045	42337
37.1887309551239	7	15.199698	14.662718	74.333755	-6.1656194	55.18348623853211	14.938507065658472	6015	48352
40.419243812561035	8	15.117529	12.769295	55.59072	-3.3059187	55.43119266055046	13.112335373400624	6042	54394
43.740931272506714	9	15.810113	11.872521	55.019028	-3.692475	56.177570093457945	12.700587287997362	6011	60405
48.18911862373352	10	18.302856	13.787329	65.04656	-6.3919888	58.601941747572816	13.955087325023582	6036	66441
52.203184604644775	11	16.437891	12.82108	60.28529	-7.6173353	56.401869158878505	13.45665232639039	6035	72476
55.34050178527832	12	14.160334	14.09722	63.215298	-7.6231523	54.252252252252255	14.307730203495186	6022	78498
58.482229709625244	13	14.63284	11.752253	50.436028	-3.217157	54.60909090909091	12.239351924721753	6007	84505
61.634615898132324	14	16.032768	15.05152	69.10757	-3.0070076	56.12149532710281	15.766230492169685	6005	90510
65.92592167854309	15	15.583167	14.394624	70.20415	-7.8495803	55.629629629629626	14.628480967563972	6008	96518
70.70663356781006	16	13.810662	12.87724	68.42459	-5.7578106	54.00892857142857	13.393425583174784	6049	102567
75.05472159385681	17	14.296593	12.891263	61.64724	-3.4814658	54.4054054054054	13.36957577364286	6039	108606
79.81909012794495	18	12.985022	12.73449	49.396793	-4.2610645	52.86842105263158	13.147285196314902	6027	114633
84.97358584403992	19	14.447113	13.331391	82.60642	-7.3799686	54.585585585585584	13.922221830337481	6059	120692
